common_name;scientific_name;start_time;end_time;confidence;label;filepath;filename;validScientificNameId;Species_NorwegianName;Family_ScientificName;Family_NorwegianName;Order_ScientificName;Order_NorwegianName;Family_ScientificNameId;Order_ScientificNameId;Species_ScientificNameId;Redlist_Status
Eurasian Moorhen;Gallinula chloropus;2814.0;2817.0;0.01161780022084713;Gallinula chloropus_Eurasian Moorhen;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4099;sivhøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4099;VU
Hawfinch;Coccothraustes coccothraustes;2817.0;2820.0;0.09610039740800858;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Redwing;Turdus iliacus;2817.0;2820.0;0.061368051916360855;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Ural Owl;Strix uralensis;2817.0;2820.0;0.029915086925029755;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Common Crane;Grus grus;2817.0;2820.0;0.024103499948978424;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Goldcrest;Regulus regulus;2817.0;2820.0;0.014291496016085148;Regulus regulus_Goldcrest;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4478;fuglekonge;Regulidae;fuglekongefamilien;Passeriformes;spurvefugler;;;4478;LC
European Robin;Erithacus rubecula;2817.0;2820.0;0.01283669751137495;Erithacus rubecula_European Robin;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4507;rødstrupe;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4507;LC
Brambling;Fringilla montifringilla;2817.0;2820.0;0.01166890375316143;Fringilla montifringilla_Brambling;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4252;bjørkefink;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4252;LC
Ural Owl;Strix uralensis;2820.0;2823.0;0.06056325510144234;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Redwing;Turdus iliacus;2820.0;2823.0;0.05910784378647804;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Hawfinch;Coccothraustes coccothraustes;2820.0;2823.0;0.023933758959174156;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Eurasian Coot;Fulica atra;2820.0;2823.0;0.017506251111626625;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Eurasian Eagle-Owl;Bubo bubo;2820.0;2823.0;0.015531308017671108;Bubo bubo_Eurasian Eagle-Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4612;hubro;Strigidae;uglefamilien;Strigiformes;ugler;;;4612;EN
Common Crane;Grus grus;2820.0;2823.0;0.014747245237231255;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Water Rail;Rallus aquaticus;2820.0;2823.0;0.013702824711799622;Rallus aquaticus_Water Rail;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4112;vannrikse;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4112;VU
Goldcrest;Regulus regulus;2823.0;2826.0;0.1001855880022049;Regulus regulus_Goldcrest;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4478;fuglekonge;Regulidae;fuglekongefamilien;Passeriformes;spurvefugler;;;4478;LC
Hawfinch;Coccothraustes coccothraustes;2823.0;2826.0;0.07981720566749573;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Redwing;Turdus iliacus;2823.0;2826.0;0.05330759286880493;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
European Robin;Erithacus rubecula;2823.0;2826.0;0.02908974699676037;Erithacus rubecula_European Robin;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4507;rødstrupe;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4507;LC
Song Thrush;Turdus philomelos;2823.0;2826.0;0.02905736118555069;Turdus philomelos_Song Thrush;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4557;måltrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4557;LC
Common Crane;Grus grus;2823.0;2826.0;0.02078622207045555;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Hawfinch;Coccothraustes coccothraustes;2826.0;2829.0;0.34377896785736084;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
European Robin;Erithacus rubecula;2826.0;2829.0;0.0728711485862732;Erithacus rubecula_European Robin;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4507;rødstrupe;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4507;LC
Goldcrest;Regulus regulus;2826.0;2829.0;0.033331647515296936;Regulus regulus_Goldcrest;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4478;fuglekonge;Regulidae;fuglekongefamilien;Passeriformes;spurvefugler;;;4478;LC
Redwing;Turdus iliacus;2826.0;2829.0;0.027355344966053963;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Eurasian Coot;Fulica atra;2826.0;2829.0;0.02202661894261837;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Song Thrush;Turdus philomelos;2826.0;2829.0;0.021118467673659325;Turdus philomelos_Song Thrush;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4557;måltrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4557;LC
Brambling;Fringilla montifringilla;2826.0;2829.0;0.01619391329586506;Fringilla montifringilla_Brambling;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4252;bjørkefink;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4252;LC
Eurasian Woodcock;Scolopax rusticola;2826.0;2829.0;0.015622874721884727;Scolopax rusticola_Eurasian Woodcock;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3788;rugde;Scolopacidae;snipefamilien;Charadriiformes;vade-, måke- og alkefugler;;;3788;LC
Common Crane;Grus grus;2826.0;2829.0;0.014955625869333744;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Ural Owl;Strix uralensis;2826.0;2829.0;0.01322943065315485;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Redwing;Turdus iliacus;2829.0;2832.0;0.03331025317311287;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Eurasian Eagle-Owl;Bubo bubo;2829.0;2832.0;0.015577261336147785;Bubo bubo_Eurasian Eagle-Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4612;hubro;Strigidae;uglefamilien;Strigiformes;ugler;;;4612;EN
Common Crane;Grus grus;2829.0;2832.0;0.014799181371927261;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Redwing;Turdus iliacus;2832.0;2835.0;0.04669368267059326;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Eurasian Coot;Fulica atra;2832.0;2835.0;0.023361150175333023;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Hawfinch;Coccothraustes coccothraustes;2832.0;2835.0;0.01938837207853794;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Common Crane;Grus grus;2832.0;2835.0;0.015833765268325806;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Eurasian Moorhen;Gallinula chloropus;2832.0;2835.0;0.014522962272167206;Gallinula chloropus_Eurasian Moorhen;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4099;sivhøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4099;VU
Ural Owl;Strix uralensis;2832.0;2835.0;0.011782639659941196;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Redwing;Turdus iliacus;2835.0;2838.0;0.04755578562617302;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Eurasian Coot;Fulica atra;2835.0;2838.0;0.025651631876826286;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Eurasian Eagle-Owl;Bubo bubo;2835.0;2838.0;0.024358175694942474;Bubo bubo_Eurasian Eagle-Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4612;hubro;Strigidae;uglefamilien;Strigiformes;ugler;;;4612;EN
Ural Owl;Strix uralensis;2835.0;2838.0;0.019530603662133217;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Hawfinch;Coccothraustes coccothraustes;2835.0;2838.0;0.017885036766529083;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Common Crane;Grus grus;2835.0;2838.0;0.015366791747510433;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Hawfinch;Coccothraustes coccothraustes;2838.0;2841.0;0.11845042556524277;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Redwing;Turdus iliacus;2838.0;2841.0;0.0941224992275238;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Song Thrush;Turdus philomelos;2838.0;2841.0;0.06359358131885529;Turdus philomelos_Song Thrush;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4557;måltrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4557;LC
European Robin;Erithacus rubecula;2838.0;2841.0;0.05545211583375931;Erithacus rubecula_European Robin;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4507;rødstrupe;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4507;LC
Goldcrest;Regulus regulus;2838.0;2841.0;0.026662522926926613;Regulus regulus_Goldcrest;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4478;fuglekonge;Regulidae;fuglekongefamilien;Passeriformes;spurvefugler;;;4478;LC
Eurasian Coot;Fulica atra;2838.0;2841.0;0.023904066532850266;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Eurasian Moorhen;Gallinula chloropus;2838.0;2841.0;0.016415053978562355;Gallinula chloropus_Eurasian Moorhen;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4099;sivhøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4099;VU
Common Crane;Grus grus;2838.0;2841.0;0.012618680484592915;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Common Sandpiper;Actitis hypoleucos;2838.0;2841.0;0.011007968336343765;Actitis hypoleucos_Common Sandpiper;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3719;strandsnipe;Scolopacidae;snipefamilien;Charadriiformes;vade-, måke- og alkefugler;;;3719;LC
Redwing;Turdus iliacus;2841.0;2844.0;0.09328523278236389;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Hawfinch;Coccothraustes coccothraustes;2841.0;2844.0;0.03491142392158508;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Brambling;Fringilla montifringilla;2841.0;2844.0;0.027166256681084633;Fringilla montifringilla_Brambling;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4252;bjørkefink;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4252;LC
Ural Owl;Strix uralensis;2841.0;2844.0;0.024866165593266487;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Common Goldeneye;Bucephala clangula;2841.0;2844.0;0.0210991520434618;Bucephala clangula_Common Goldeneye;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3501;kvinand;Anatidae;andefamilien;Anseriformes;andefugler;;;3501;LC
Eurasian Coot;Fulica atra;2841.0;2844.0;0.020732350647449493;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Eurasian Moorhen;Gallinula chloropus;2841.0;2844.0;0.01251954585313797;Gallinula chloropus_Eurasian Moorhen;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4099;sivhøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4099;VU
Goldcrest;Regulus regulus;2841.0;2844.0;0.01233095396310091;Regulus regulus_Goldcrest;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4478;fuglekonge;Regulidae;fuglekongefamilien;Passeriformes;spurvefugler;;;4478;LC
Eurasian Eagle-Owl;Bubo bubo;2841.0;2844.0;0.011922439560294151;Bubo bubo_Eurasian Eagle-Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4612;hubro;Strigidae;uglefamilien;Strigiformes;ugler;;;4612;EN
European Golden-Plover;Pluvialis apricaria;2841.0;2844.0;0.011685192584991455;Pluvialis apricaria_European Golden-Plover;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3646;heilo;Charadriidae;lofamilien;Charadriiformes;vade-, måke- og alkefugler;;;3646;NT
European Robin;Erithacus rubecula;2841.0;2844.0;0.011374806985259056;Erithacus rubecula_European Robin;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4507;rødstrupe;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4507;LC
Common Crane;Grus grus;2841.0;2844.0;0.011357377283275127;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Common Sandpiper;Actitis hypoleucos;2841.0;2844.0;0.010816861875355244;Actitis hypoleucos_Common Sandpiper;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3719;strandsnipe;Scolopacidae;snipefamilien;Charadriiformes;vade-, måke- og alkefugler;;;3719;LC
Redwing;Turdus iliacus;2844.0;2847.0;0.09995657950639725;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Ural Owl;Strix uralensis;2844.0;2847.0;0.048326343297958374;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Hawfinch;Coccothraustes coccothraustes;2844.0;2847.0;0.031926438212394714;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Eurasian Eagle-Owl;Bubo bubo;2844.0;2847.0;0.01969187706708908;Bubo bubo_Eurasian Eagle-Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4612;hubro;Strigidae;uglefamilien;Strigiformes;ugler;;;4612;EN
Eurasian Coot;Fulica atra;2844.0;2847.0;0.018183544278144836;Fulica atra_Eurasian Coot;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4096;sothøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4096;VU
Water Rail;Rallus aquaticus;2844.0;2847.0;0.015504136681556702;Rallus aquaticus_Water Rail;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4112;vannrikse;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4112;VU
Common Crane;Grus grus;2844.0;2847.0;0.014657882042229176;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
European Robin;Erithacus rubecula;2844.0;2847.0;0.013090938329696655;Erithacus rubecula_European Robin;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4507;rødstrupe;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4507;LC
Common Sandpiper;Actitis hypoleucos;2844.0;2847.0;0.012950969859957695;Actitis hypoleucos_Common Sandpiper;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3719;strandsnipe;Scolopacidae;snipefamilien;Charadriiformes;vade-, måke- og alkefugler;;;3719;LC
Eurasian Moorhen;Gallinula chloropus;2844.0;2847.0;0.012333986349403858;Gallinula chloropus_Eurasian Moorhen;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4099;sivhøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4099;VU
Goldcrest;Regulus regulus;2844.0;2847.0;0.011535406112670898;Regulus regulus_Goldcrest;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4478;fuglekonge;Regulidae;fuglekongefamilien;Passeriformes;spurvefugler;;;4478;LC
European Golden-Plover;Pluvialis apricaria;2844.0;2847.0;0.010595118626952171;Pluvialis apricaria_European Golden-Plover;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;3646;heilo;Charadriidae;lofamilien;Charadriiformes;vade-, måke- og alkefugler;;;3646;NT
Brambling;Fringilla montifringilla;2844.0;2847.0;0.01009887270629406;Fringilla montifringilla_Brambling;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4252;bjørkefink;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4252;LC
Redwing;Turdus iliacus;2847.0;2850.0;0.06412717700004578;Turdus iliacus_Redwing;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4547;rødvingetrost;Turdidae;trostefamilien;Passeriformes;spurvefugler;;;4547;LC
Ural Owl;Strix uralensis;2847.0;2850.0;0.04202743619680405;Strix uralensis_Ural Owl;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4626;slagugle;Strigidae;uglefamilien;Strigiformes;ugler;;;4626;EN
Hawfinch;Coccothraustes coccothraustes;2847.0;2850.0;0.028985757380723953;Coccothraustes coccothraustes_Hawfinch;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4245;kjernebiter;Fringillidae;finkefamilien;Passeriformes;spurvefugler;;;4245;LC
Common Crane;Grus grus;2847.0;2850.0;0.016450906172394753;Grus grus_Common Crane;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4084;trane;Gruidae;tranefamilien;Gruiformes;tranefugler;;;4084;LC
Eurasian Moorhen;Gallinula chloropus;2847.0;2850.0;0.013998465612530708;Gallinula chloropus_Eurasian Moorhen;data_input_lyd/S4A06389_20250312_031713.wav;S4A06389_20250312_031713.wav;4099;sivhøne;Rallidae;riksefamilien;Gruiformes;tranefugler;;;4099;VU
